From,Club,Country,Elo,Season,Date
2018-08-05,Levante,ESP,1695.15527344,2019,2018-08-05
2018-08-03,Girona,ESP,1664.19750977,2019,2018-08-05
2018-08-03,Leganes,ESP,1634.99365234,2019,2018-08-05
2018-08-05,Valladolid,ESP,1621.22106934,2019,2018-08-05
2018-08-05,Rayo Vallecano,ESP,1609.49279785,2019,2018-08-05
2018-08-05,Huesca,ESP,1604.33911133,2019,2018-08-05
2018-08-03,Juventus,ITA,1961.27197266,2019,2018-08-05
2018-08-03,Napoli,ITA,1857.93054199,2019,2018-08-05
2018-08-03,Roma,ITA,1848.68286133,2019,2018-08-05
2018-08-03,Lazio,ITA,1755.96911621,2019,2018-08-05
2018-08-03,Inter,ITA,1754.8515625,2019,2018-08-05
2018-08-05,Atalanta,ITA,1735.36303711,2019,2018-08-05
2018-08-04,Milan,ITA,1722.81201172,2019,2018-08-05
2018-08-03,Fiorentina,ITA,1685.11096191,2019,2018-08-05
2018-08-03,Torino,ITA,1679.7010498,2019,2018-08-05
2018-08-05,Sampdoria,ITA,1602.91516113,2019,2018-08-05
2018-08-03,Sassuolo,ITA,1597.91992188,2019,2018-08-05
2018-08-03,Empoli,ITA,1589.65576172,2019,2018-08-05
2018-08-03,Genoa,ITA,1563.49719238,2019,2018-08-05
2018-08-03,Chievo,ITA,1559.82580566,2019,2018-08-05
2018-08-03,Spal,ITA,1556.81347656,2019,2018-08-05
2018-08-03,Udinese,ITA,1556.71862793,2019,2018-08-05
2018-08-03,Cagliari,ITA,1552.15710449,2019,2018-08-05
2018-08-03,Bologna,ITA,1548.61181641,2019,2018-08-05
2018-08-03,Frosinone,ITA,1501.38867188,2019,2018-08-05
2018-08-03,Parma,ITA,1483.22009277,2019,2018-08-05
2018-08-03,Bayern,GER,1947.98718262,2019,2018-08-05
2018-08-03,Dortmund,GER,1742.42333984,2019,2018-08-05
2018-08-03,Schalke,GER,1740.19750977,2019,2018-08-05
2018-08-03,Hoffenheim,GER,1715.90368652,2019,2018-08-05
2018-08-03,Leverkusen,GER,1709.60253906,2019,2018-08-05
2018-08-03,RB Leipzig,GER,1693.48571777,2019,2018-08-05
2018-08-03,Gladbach,GER,1664.16259766,2019,2018-08-05
2018-08-03,Stuttgart,GER,1663.60998535,2019,2018-08-05
2018-08-03,Werder,GER,1658.61413574,2019,2018-08-05
2018-08-05,Frankfurt,GER,1631.77392578,2019,2018-08-05
2018-08-05,Augsburg,GER,1618.57971191,2019,2018-08-05
2018-08-05,Hertha,GER,1613.33789062,2019,2018-08-05
2018-08-05,Wolfsburg,GER,1604.23193359,2019,2018-08-05
2018-08-03,Mainz,GER,1600.36755371,2019,2018-08-05
2018-08-03,Hannover,GER,1579.97717285,2019,2018-08-05
2018-08-03,Freiburg,GER,1577.19665527,2019,2018-08-05
2018-08-03,Nuernberg,GER,1504.27929688,2019,2018-08-05
2018-08-03,Duesseldorf,GER,1475.74133301,2019,2018-08-05
2018-08-03,Paris SG,FRA,1881.05773926,2019,2018-08-05
2018-08-03,Monaco,FRA,1771.42578125,2019,2018-08-05
2018-08-03,Lyon,FRA,1766.59863281,2019,2018-08-05
2018-08-03,Marseille,FRA,1765.76965332,2019,2018-08-05
2018-08-03,Rennes,FRA,1641.70922852,2019,2018-08-05
2018-08-03,Nice,FRA,1639.30603027,2019,2018-08-05
2018-08-03,Bordeaux,FRA,1636.04870605,2019,2018-08-05
2018-08-05,Saint-Etienne,FRA,1622.35974121,2019,2018-08-05
2018-08-03,Montpellier,FRA,1592.90002441,2019,2018-08-05
2018-08-03,Reims,FRA,1580.38415527,2019,2018-08-05
2018-08-03,Nantes,FRA,1578.01123047,2019,2018-08-05
2018-08-03,Guingamp,FRA,1560.13439941,2019,2018-08-05
2018-08-03,Dijon,FRA,1551.61779785,2019,2018-08-05
2018-08-03,Angers,FRA,1549.24523926,2019,2018-08-05
2018-08-03,Toulouse,FRA,1539.18188477,2019,2018-08-05
2018-08-03,Nimes,FRA,1538.42358398,2019,2018-08-05
2018-08-03,Lille,FRA,1534.96557617,2019,2018-08-05
2018-08-03,Amiens,FRA,1532.71069336,2019,2018-08-05
2018-08-03,Strasbourg,FRA,1484.828125,2019,2018-08-05
2018-08-03,Caen,FRA,1481.06884766,2019,2018-08-05
2018-08-03,Man City,ENG,1974.56054688,2019,2018-08-09
2018-08-03,Liverpool,ENG,1916.92907715,2019,2018-08-09
2018-08-03,Tottenham,ENG,1914.44775391,2019,2018-08-09
2018-08-03,Man United,ENG,1884.5333252,2019,2018-08-09
2018-08-03,Chelsea,ENG,1836.60314941,2019,2018-08-09
2018-08-03,Arsenal,ENG,1823.60009766,2019,2018-08-09
2018-08-08,Everton,ENG,1699.16149902,2019,2018-08-09
2018-08-03,Leicester,ENG,1697.0970459,2019,2018-08-09
2018-08-09,Crystal Palace,ENG,1692.55053711,2019,2018-08-09
2018-08-09,Burnley,ENG,1691.31921387,2019,2018-08-09
2018-08-03,Bournemouth,ENG,1673.37939453,2019,2018-08-09
2018-08-03,West Ham,ENG,1673.33166504,2019,2018-08-09
2018-08-09,Newcastle,ENG,1670.47021484,2019,2018-08-09
2018-08-03,Southampton,ENG,1653.09985352,2019,2018-08-09
2018-08-06,Fulham,ENG,1633.39855957,2019,2018-08-09
2018-08-06,Brighton,ENG,1632.46728516,2019,2018-08-09
2018-08-08,Watford,ENG,1626.03417969,2019,2018-08-09
2018-08-03,Wolves,ENG,1592.67797852,2019,2018-08-09
2018-08-03,Cardiff,ENG,1576.0892334,2019,2018-08-09
2018-08-03,Huddersfield,ENG,1566.70019531,2019,2018-08-09
2018-08-03,Barcelona,ESP,2027.39562988,2019,2018-08-09
2018-08-03,Real Madrid,ESP,2023.07922363,2019,2018-08-09
2018-08-03,Atletico,ESP,1931.49804688,2019,2018-08-09
2018-08-03,Valencia,ESP,1799.16918945,2019,2018-08-09
2018-08-04,Sevilla,ESP,1765.13647461,2019,2018-08-09
2018-08-08,Villarreal,ESP,1761.27246094,2019,2018-08-09
2018-08-06,Sociedad,ESP,1732.11962891,2019,2018-08-09
2018-08-06,Espanyol,ESP,1729.33093262,2019,2018-08-09
2018-08-09,Betis,ESP,1725.70007324,2019,2018-08-09
2018-08-09,Eibar,ESP,1725.43078613,2019,2018-08-09
2018-08-04,Getafe,ESP,1721.5880127,2019,2018-08-09
2018-08-04,Celta,ESP,1718.58178711,2019,2018-08-09
2018-08-03,Alaves,ESP,1706.66027832,2019,2018-08-09
2018-08-08,Bilbao,ESP,1700.32104492,2019,2018-08-09
2018-08-09,Levante,ESP,1695.15527344,2019,2018-08-09
2018-08-03,Girona,ESP,1664.19750977,2019,2018-08-09
2018-08-09,Leganes,ESP,1634.99365234,2019,2018-08-09
2018-08-06,Valladolid,ESP,1621.22106934,2019,2018-08-09
2018-08-05,Rayo Vallecano,ESP,1609.49279785,2019,2018-08-09
2018-08-08,Huesca,ESP,1604.33911133,2019,2018-08-09
2018-08-03,Juventus,ITA,1961.27197266,2019,2018-08-09
2018-08-03,Napoli,ITA,1857.93054199,2019,2018-08-09
2018-08-03,Roma,ITA,1848.68286133,2019,2018-08-09
2018-08-03,Lazio,ITA,1755.96911621,2019,2018-08-09
2018-08-03,Inter,ITA,1754.8515625,2019,2018-08-09
2018-08-06,Atalanta,ITA,1735.36303711,2019,2018-08-09
2018-08-04,Milan,ITA,1722.81201172,2019,2018-08-09
2018-08-03,Fiorentina,ITA,1685.11096191,2019,2018-08-09
2018-08-03,Torino,ITA,1679.7010498,2019,2018-08-09
2018-08-08,Sampdoria,ITA,1602.91516113,2019,2018-08-09
2018-08-09,Sassuolo,ITA,1597.91992188,2019,2018-08-09
2018-08-03,Empoli,ITA,1589.65576172,2019,2018-08-09
2018-08-03,Genoa,ITA,1563.49719238,2019,2018-08-09
2018-08-03,Chievo,ITA,1559.82580566,2019,2018-08-09
2018-08-03,Spal,ITA,1556.81347656,2019,2018-08-09
2018-08-03,Udinese,ITA,1556.71862793,2019,2018-08-09
2018-08-03,Cagliari,ITA,1552.15710449,2019,2018-08-09
2018-08-03,Bologna,ITA,1548.61181641,2019,2018-08-09
2018-08-03,Frosinone,ITA,1501.38867188,2019,2018-08-09
2018-08-03,Parma,ITA,1483.22009277,2019,2018-08-09
2018-08-03,Bayern,GER,1947.98718262,2019,2018-08-09
2018-08-03,Dortmund,GER,1742.42333984,2019,2018-08-09
2018-08-09,Schalke,GER,1740.19750977,2019,2018-08-09
2018-08-03,Hoffenheim,GER,1715.90368652,2019,2018-08-09
2018-08-03,Leverkusen,GER,1709.60253906,2019,2018-08-09
2018-08-09,RB Leipzig,GER,1693.48571777,2019,2018-08-09
2018-08-03,Gladbach,GER,1664.16259766,2019,2018-08-09
2018-08-08,Stuttgart,GER,1663.60998535,2019,2018-08-09
2018-08-03,Werder,GER,1658.61413574,2019,2018-08-09
2018-08-08,Frankfurt,GER,1631.77392578,2019,2018-08-09
2018-08-06,Augsburg,GER,1618.57971191,2019,2018-08-09
2018-08-08,Hertha,GER,1613.33789062,2019,2018-08-09
2018-08-08,Wolfsburg,GER,1604.23193359,2019,2018-08-09
2018-08-03,Mainz,GER,1600.36755371,2019,2018-08-09
2018-08-03,Hannover,GER,1579.97717285,2019,2018-08-09
2018-08-03,Freiburg,GER,1577.19665527,2019,2018-08-09
2018-08-03,Nuernberg,GER,1504.27929688,2019,2018-08-09
2018-08-03,Duesseldorf,GER,1475.74133301,2019,2018-08-09
2018-08-03,Paris SG,FRA,1881.05773926,2019,2018-08-09
2018-08-03,Monaco,FRA,1771.42578125,2019,2018-08-09
2018-08-03,Lyon,FRA,1766.59863281,2019,2018-08-09
2018-08-03,Marseille,FRA,1765.76965332,2019,2018-08-09
2018-08-09,Rennes,FRA,1641.70922852,2019,2018-08-09
2018-08-09,Nice,FRA,1639.30603027,2019,2018-08-09
2018-08-09,Bordeaux,FRA,1636.04870605,2019,2018-08-09
2018-08-06,Saint-Etienne,FRA,1622.35974121,2019,2018-08-09
2018-08-06,Montpellier,FRA,1592.90002441,2019,2018-08-09
2018-08-03,Reims,FRA,1580.38415527,2019,2018-08-09
2018-08-03,Nantes,FRA,1578.01123047,2019,2018-08-09
2018-08-03,Guingamp,FRA,1560.13439941,2019,2018-08-09
2018-08-03,Dijon,FRA,1551.61779785,2019,2018-08-09
2018-08-03,Angers,FRA,1549.24523926,2019,2018-08-09
2018-08-03,Toulouse,FRA,1539.18188477,2019,2018-08-09
2018-08-03,Nimes,FRA,1538.42358398,2019,2018-08-09
2018-08-03,Lille,FRA,1534.96557617,2019,2018-08-09
2018-08-03,Amiens,FRA,1532.71069336,2019,2018-08-09
2018-08-03,Strasbourg,FRA,1484.828125,2019,2018-08-09
2018-08-03,Caen,FRA,1481.06884766,2019,2018-08-09
2018-08-13,Man City,ENG,1982.86706543,2019,2018-08-13
2018-08-13,Liverpool,ENG,1921.08105469,2019,2018-08-13
2018-08-13,Tottenham,ENG,1918.74829102,2019,2018-08-13
2018-08-11,Man United,ENG,1887.62719727,2019,2018-08-13
2018-08-12,Chelsea,ENG,1843.04711914,2019,2018-08-13
2018-08-13,Arsenal,ENG,1816.09594727,2019,2018-08-13
2018-08-13,Crystal Palace,ENG,1704.57897949,2019,2018-08-13
2018-08-12,Everton,ENG,1698.43969727,2019,2018-08-13
2018-08-12,Leicester,ENG,1694.80541992,2019,2018-08-13
2018-08-13,Burnley,ENG,1693.68652344,2019,2018-08-13
2018-08-12,Bournemouth,ENG,1679.63439941,2019,2018-08-13
2018-08-13,West Ham,ENG,1669.98205566,2019,2018-08-13
2018-08-12,Newcastle,ENG,1666.97192383,2019,2018-08-13
2018-08-13,Southampton,ENG,1652.74523926,2019,2018-08-13
2018-08-13,Watford,ENG,1635.71386719,2019,2018-08-13
2018-08-13,Brighton,ENG,1623.58996582,2019,2018-08-13
2018-08-12,Fulham,ENG,1622.17236328,2019,2018-08-13
2018-08-12,Wolves,ENG,1594.20214844,2019,2018-08-13
2018-08-12,Cardiff,ENG,1570.63659668,2019,2018-08-13
2018-08-12,Huddersfield,ENG,1561.05847168,2019,2018-08-13
2018-08-10,Barcelona,ESP,2027.38989258,2019,2018-08-13
2018-08-10,Real Madrid,ESP,2023.07348633,2019,2018-08-13
2018-08-10,Atletico,ESP,1931.49230957,2019,2018-08-13
2018-08-10,Valencia,ESP,1799.16345215,2019,2018-08-13
2018-08-10,Sevilla,ESP,1765.11193848,2019,2018-08-13
2018-08-10,Villarreal,ESP,1761.26672363,2019,2018-08-13
2018-08-12,Sociedad,ESP,1732.1138916,2019,2018-08-13
2018-08-11,Espanyol,ESP,1729.32519531,2019,2018-08-13
2018-08-10,Betis,ESP,1725.69445801,2019,2018-08-13
2018-08-10,Eibar,ESP,1725.42504883,2019,2018-08-13
2018-08-10,Getafe,ESP,1721.58227539,2019,2018-08-13
2018-08-10,Celta,ESP,1718.57617188,2019,2018-08-13
2018-08-13,Alaves,ESP,1706.65454102,2019,2018-08-13
2018-08-12,Bilbao,ESP,1700.31530762,2019,2018-08-13
2018-08-12,Levante,ESP,1695.14953613,2019,2018-08-13
2018-08-12,Girona,ESP,1664.19177246,2019,2018-08-13
2018-08-13,Leganes,ESP,1634.98791504,2019,2018-08-13
2018-08-12,Valladolid,ESP,1621.21533203,2019,2018-08-13
2018-08-13,Rayo Vallecano,ESP,1609.48718262,2019,2018-08-13
2018-08-13,Huesca,ESP,1604.33337402,2019,2018-08-13
2018-08-10,Juventus,ITA,1961.70007324,2019,2018-08-13
2018-08-10,Napoli,ITA,1858.35864258,2019,2018-08-13
2018-08-10,Roma,ITA,1849.11096191,2019,2018-08-13
2018-08-12,Lazio,ITA,1756.3972168,2019,2018-08-13
2018-08-10,Inter,ITA,1755.27966309,2019,2018-08-13
2018-08-10,Atalanta,ITA,1737.00134277,2019,2018-08-13
2018-08-10,Milan,ITA,1723.2401123,2019,2018-08-13
2018-08-12,Fiorentina,ITA,1685.5390625,2019,2018-08-13
2018-08-10,Torino,ITA,1680.12915039,2019,2018-08-13
2018-08-13,Sampdoria,ITA,1603.34326172,2019,2018-08-13
2018-08-13,Sassuolo,ITA,1598.34802246,2019,2018-08-13
2018-08-10,Empoli,ITA,1590.0838623,2019,2018-08-13
2018-08-10,Genoa,ITA,1563.92529297,2019,2018-08-13
2018-08-10,Chievo,ITA,1560.25390625,2019,2018-08-13
2018-08-10,Spal,ITA,1557.24157715,2019,2018-08-13
2018-08-10,Udinese,ITA,1557.14672852,2019,2018-08-13
2018-08-10,Cagliari,ITA,1552.58520508,2019,2018-08-13
2018-08-10,Bologna,ITA,1549.03991699,2019,2018-08-13
2018-08-10,Frosinone,ITA,1501.81677246,2019,2018-08-13
2018-08-10,Parma,ITA,1483.64819336,2019,2018-08-13
2018-08-10,Bayern,GER,1948.6385498,2019,2018-08-13
2018-08-10,Dortmund,GER,1743.0748291,2019,2018-08-13
2018-08-10,Schalke,GER,1740.84887695,2019,2018-08-13
2018-08-10,Hoffenheim,GER,1716.55505371,2019,2018-08-13
2018-08-12,Leverkusen,GER,1710.25402832,2019,2018-08-13
2018-08-12,RB Leipzig,GER,1695.99133301,2019,2018-08-13
2018-08-12,Gladbach,GER,1664.81396484,2019,2018-08-13
2018-08-12,Stuttgart,GER,1664.26135254,2019,2018-08-13
2018-08-10,Werder,GER,1659.26550293,2019,2018-08-13
2018-08-13,Frankfurt,GER,1632.42541504,2019,2018-08-13
2018-08-12,Augsburg,GER,1619.2310791,2019,2018-08-13
2018-08-12,Hertha,GER,1613.98925781,2019,2018-08-13
2018-08-13,Wolfsburg,GER,1604.88330078,2019,2018-08-13
2018-08-13,Mainz,GER,1601.01904297,2019,2018-08-13
2018-08-10,Hannover,GER,1580.62866211,2019,2018-08-13
2018-08-10,Freiburg,GER,1577.84802246,2019,2018-08-13
2018-08-10,Nuernberg,GER,1504.93066406,2019,2018-08-13
2018-08-10,Duesseldorf,GER,1476.3927002,2019,2018-08-13
2018-08-13,Paris SG,FRA,1883.9519043,2019,2018-08-13
2018-08-12,Monaco,FRA,1779.36547852,2019,2018-08-13
2018-08-11,Marseille,FRA,1771.69506836,2019,2018-08-13
2018-08-13,Lyon,FRA,1771.15124512,2019,2018-08-13
2018-08-13,Rennes,FRA,1629.70361328,2019,2018-08-13
2018-08-12,Nice,FRA,1629.6015625,2019,2018-08-13
2018-08-12,Saint-Etienne,FRA,1629.0255127,2019,2018-08-13
2018-08-13,Bordeaux,FRA,1622.97241211,2019,2018-08-13
2018-08-12,Reims,FRA,1592.89416504,2019,2018-08-13
2018-08-12,Montpellier,FRA,1583.75463867,2019,2018-08-13
2018-08-12,Nantes,FRA,1572.87719727,2019,2018-08-13
2018-08-12,Dijon,FRA,1563.56884766,2019,2018-08-13
2018-08-12,Guingamp,FRA,1556.27404785,2019,2018-08-13
2018-08-12,Lille,FRA,1549.77685547,2019,2018-08-13
2018-08-12,Nimes,FRA,1549.37561035,2019,2018-08-13
2018-08-12,Angers,FRA,1541.09875488,2019,2018-08-13
2018-08-11,Toulouse,FRA,1536.06201172,2019,2018-08-13
2018-08-13,Amiens,FRA,1530.96362305,2019,2018-08-13
2018-08-13,Strasbourg,FRA,1504.43725586,2019,2018-08-13
2018-08-13,Caen,FRA,1480.98022461,2019,2018-08-13
2018-08-17,Man City,ENG,1985.60876465,2019,2018-08-17
2018-08-17,Liverpool,ENG,1923.82275391,2019,2018-08-17
2018-08-17,Tottenham,ENG,1921.48999023,2019,2018-08-17
2018-08-17,Man United,ENG,1890.36889648,2019,2018-08-17
2018-08-17,Chelsea,ENG,1845.78881836,2019,2018-08-17
2018-08-17,Arsenal,ENG,1818.83764648,2019,2018-08-17
2018-08-17,Crystal Palace,ENG,1707.32080078,2019,2018-08-17
2018-08-17,Burnley,ENG,1704.69567871,2019,2018-08-17
2018-08-17,Everton,ENG,1701.18139648,2019,2018-08-17
2018-08-17,Leicester,ENG,1697.54724121,2019,2018-08-17
2018-08-17,Bournemouth,ENG,1682.37609863,2019,2018-08-17
2018-08-17,West Ham,ENG,1672.72375488,2019,2018-08-17
2018-08-17,Newcastle,ENG,1669.71362305,2019,2018-08-17
2018-08-17,Southampton,ENG,1655.48693848,2019,2018-08-17
2018-08-17,Watford,ENG,1638.45556641,2019,2018-08-17
2018-08-17,Brighton,ENG,1626.33166504,2019,2018-08-17
2018-08-17,Fulham,ENG,1624.9140625,2019,2018-08-17
2018-08-17,Wolves,ENG,1596.94384766,2019,2018-08-17
2018-08-17,Cardiff,ENG,1573.3782959,2019,2018-08-17
2018-08-17,Huddersfield,ENG,1563.8001709,2019,2018-08-17
2018-08-17,Barcelona,ESP,2027.55529785,2019,2018-08-17
2018-08-17,Real Madrid,ESP,2023.2388916,2019,2018-08-17
2018-08-17,Atletico,ESP,1931.65771484,2019,2018-08-17
2018-08-17,Valencia,ESP,1799.32885742,2019,2018-08-17
2018-08-17,Sevilla,ESP,1765.81750488,2019,2018-08-17
2018-08-17,Villarreal,ESP,1761.43212891,2019,2018-08-17
2018-08-17,Sociedad,ESP,1732.27929688,2019,2018-08-17
2018-08-17,Espanyol,ESP,1729.49060059,2019,2018-08-17
2018-08-17,Betis,ESP,1725.85974121,2019,2018-08-17
2018-08-17,Eibar,ESP,1725.59033203,2019,2018-08-17
2018-08-17,Getafe,ESP,1721.74768066,2019,2018-08-17
2018-08-17,Celta,ESP,1718.74145508,2019,2018-08-17
2018-08-17,Alaves,ESP,1706.81994629,2019,2018-08-17
2018-08-17,Bilbao,ESP,1700.48059082,2019,2018-08-17
2018-08-17,Levante,ESP,1695.31481934,2019,2018-08-17
2018-08-17,Girona,ESP,1664.35717773,2019,2018-08-17
2018-08-17,Leganes,ESP,1635.15332031,2019,2018-08-17
2018-08-17,Valladolid,ESP,1621.38061523,2019,2018-08-17
2018-08-17,Rayo Vallecano,ESP,1609.65246582,2019,2018-08-17
2018-08-17,Huesca,ESP,1604.4987793,2019,2018-08-17
2018-08-17,Juventus,ITA,1961.77197266,2019,2018-08-17
2018-08-17,Napoli,ITA,1858.43066406,2019,2018-08-17
2018-08-17,Roma,ITA,1849.18286133,2019,2018-08-17
2018-08-17,Lazio,ITA,1756.46923828,2019,2018-08-17
2018-08-17,Inter,ITA,1755.3515625,2019,2018-08-17
2018-08-17,Atalanta,ITA,1737.27648926,2019,2018-08-17
2018-08-17,Milan,ITA,1723.31213379,2019,2018-08-17
2018-08-17,Fiorentina,ITA,1685.61096191,2019,2018-08-17
2018-08-17,Torino,ITA,1680.2010498,2019,2018-08-17
2018-08-17,Sampdoria,ITA,1603.41516113,2019,2018-08-17
2018-08-17,Sassuolo,ITA,1598.41992188,2019,2018-08-17
2018-08-17,Empoli,ITA,1590.15576172,2019,2018-08-17
2018-08-17,Genoa,ITA,1563.99719238,2019,2018-08-17
2018-08-17,Chievo,ITA,1560.32580566,2019,2018-08-17
2018-08-17,Spal,ITA,1557.31347656,2019,2018-08-17
2018-08-17,Udinese,ITA,1557.21862793,2019,2018-08-17
2018-08-17,Cagliari,ITA,1552.65722656,2019,2018-08-17
2018-08-17,Bologna,ITA,1549.11181641,2019,2018-08-17
2018-08-17,Frosinone,ITA,1501.88867188,2019,2018-08-17
2018-08-17,Parma,ITA,1483.72009277,2019,2018-08-17
2018-08-17,Bayern,GER,1948.98937988,2019,2018-08-17
2018-08-17,Dortmund,GER,1743.42553711,2019,2018-08-17
2018-08-17,Schalke,GER,1741.19970703,2019,2018-08-17
2018-08-17,Hoffenheim,GER,1716.90576172,2019,2018-08-17
2018-08-17,Leverkusen,GER,1710.60473633,2019,2018-08-17
2018-08-17,RB Leipzig,GER,1697.34033203,2019,2018-08-17
2018-08-17,Gladbach,GER,1665.16479492,2019,2018-08-17
2018-08-17,Stuttgart,GER,1664.61218262,2019,2018-08-17
2018-08-17,Werder,GER,1659.61621094,2019,2018-08-17
2018-08-17,Frankfurt,GER,1632.77612305,2019,2018-08-17
2018-08-17,Augsburg,GER,1619.58190918,2019,2018-08-17
2018-08-17,Hertha,GER,1614.33996582,2019,2018-08-17
2018-08-17,Wolfsburg,GER,1605.23400879,2019,2018-08-17
2018-08-17,Mainz,GER,1601.36975098,2019,2018-08-17
2018-08-17,Hannover,GER,1580.97937012,2019,2018-08-17
2018-08-17,Freiburg,GER,1578.19885254,2019,2018-08-17
2018-08-17,Nuernberg,GER,1505.28137207,2019,2018-08-17
2018-08-17,Duesseldorf,GER,1476.74353027,2019,2018-08-17
2018-08-17,Paris SG,FRA,1884.12426758,2019,2018-08-17
2018-08-17,Monaco,FRA,1779.5378418,2019,2018-08-17
2018-08-17,Marseille,FRA,1771.86743164,2019,2018-08-17
2018-08-17,Lyon,FRA,1771.3236084,2019,2018-08-17
2018-08-17,Rennes,FRA,1629.87597656,2019,2018-08-17
2018-08-17,Nice,FRA,1629.77392578,2019,2018-08-17
2018-08-17,Saint-Etienne,FRA,1629.19787598,2019,2018-08-17
2018-08-17,Bordeaux,FRA,1623.6027832,2019,2018-08-17
2018-08-17,Reims,FRA,1593.06652832,2019,2018-08-17
2018-08-17,Montpellier,FRA,1583.92700195,2019,2018-08-17
2018-08-17,Nantes,FRA,1573.04956055,2019,2018-08-17
2018-08-17,Dijon,FRA,1563.74121094,2019,2018-08-17
2018-08-17,Guingamp,FRA,1556.44641113,2019,2018-08-17
2018-08-17,Lille,FRA,1549.94921875,2019,2018-08-17
2018-08-17,Nimes,FRA,1549.54797363,2019,2018-08-17
2018-08-17,Angers,FRA,1541.27111816,2019,2018-08-17
2018-08-17,Toulouse,FRA,1536.234375,2019,2018-08-17
2018-08-17,Amiens,FRA,1531.13598633,2019,2018-08-17
2018-08-17,Strasbourg,FRA,1504.60961914,2019,2018-08-17
2018-08-17,Caen,FRA,1481.15258789,2019,2018-08-17
2018-08-20,Man City,ENG,1987.18615723,2019,2018-08-21
2018-08-21,Liverpool,ENG,1929.88952637,2019,2018-08-21
2018-08-19,Tottenham,ENG,1923.53234863,2019,2018-08-21
2018-08-20,Man United,ENG,1877.16088867,2019,2018-08-21
2018-08-20,Chelsea,ENG,1851.48828125,2019,2018-08-21
2018-08-19,Arsenal,ENG,1813.13830566,2019,2018-08-21
2018-08-21,Everton,ENG,1706.57055664,2019,2018-08-21
2018-08-20,Leicester,ENG,1703.32531738,2019,2018-08-21
2018-08-21,Crystal Palace,ENG,1701.25402832,2019,2018-08-21
2018-08-20,Bournemouth,ENG,1691.58630371,2019,2018-08-21
2018-08-20,Burnley,ENG,1688.20874023,2019,2018-08-21
2018-08-19,Newcastle,ENG,1668.83398438,2019,2018-08-21
2018-08-19,West Ham,ENG,1663.5135498,2019,2018-08-21
2018-08-20,Watford,ENG,1654.94250488,2019,2018-08-21
2018-08-20,Southampton,ENG,1650.09790039,2019,2018-08-21
2018-08-21,Brighton,ENG,1639.53967285,2019,2018-08-21
2018-08-19,Fulham,ENG,1622.8717041,2019,2018-08-21
2018-08-19,Wolves,ENG,1591.16577148,2019,2018-08-21
2018-08-19,Cardiff,ENG,1574.25793457,2019,2018-08-21
2018-08-20,Huddersfield,ENG,1562.22277832,2019,2018-08-21
2018-08-19,Barcelona,ESP,2029.55249023,2019,2018-08-21
2018-08-20,Real Madrid,ESP,2025.06079102,2019,2018-08-21
2018-08-21,Atletico,ESP,1930.20947266,2019,2018-08-21
2018-08-21,Valencia,ESP,1800.77697754,2019,2018-08-21
2018-08-20,Sevilla,ESP,1776.2322998,2019,2018-08-21
2018-08-20,Villarreal,ESP,1750.41088867,2019,2018-08-21
2018-08-19,Sociedad,ESP,1743.30053711,2019,2018-08-21
2018-08-19,Espanyol,ESP,1731.5625,2019,2018-08-21
2018-08-20,Getafe,ESP,1719.92565918,2019,2018-08-21
2018-08-20,Celta,ESP,1716.66955566,2019,2018-08-21
2018-08-20,Levante,ESP,1714.59106445,2019,2018-08-21
2018-08-20,Eibar,ESP,1712.67053223,2019,2018-08-21
2018-08-21,Betis,ESP,1706.58361816,2019,2018-08-21
2018-08-21,Bilbao,ESP,1705.15039062,2019,2018-08-21
2018-08-19,Alaves,ESP,1704.82263184,2019,2018-08-21
2018-08-18,Girona,ESP,1660.82946777,2019,2018-08-21
2018-08-21,Leganes,ESP,1630.48364258,2019,2018-08-21
2018-08-20,Valladolid,ESP,1624.9083252,2019,2018-08-21
2018-08-20,Huesca,ESP,1617.4185791,2019,2018-08-21
2018-08-20,Rayo Vallecano,ESP,1599.2376709,2019,2018-08-21
2018-08-19,Juventus,ITA,1963.44567871,2019,2018-08-21
2018-08-19,Napoli,ITA,1865.15649414,2019,2018-08-21
2018-08-20,Roma,ITA,1854.38208008,2019,2018-08-21
2018-08-20,Lazio,ITA,1749.74328613,2019,2018-08-21
2018-08-20,Inter,ITA,1744.8873291,2019,2018-08-21
2018-08-21,Atalanta,ITA,1741.59277344,2019,2018-08-21
2018-08-20,Milan,ITA,1723.31213379,2019,2018-08-21
2018-08-19,Fiorentina,ITA,1685.61096191,2019,2018-08-21
2018-08-20,Torino,ITA,1675.00195312,2019,2018-08-21
2018-08-20,Sassuolo,ITA,1608.88415527,2019,2018-08-21
